document_id,file_path,risk_score,dei_keywords,proxy_keywords,binding_keywords,applicability_tags,text_length
942ef0696af0624037562a90533f3a2f,research_results/documents/parsed/942ef0696af0624037562a90533f3a2f.txt,2,equity,,standard,,961
3280f67cdb07a327ce492b515521ebce,research_results/documents/parsed/3280f67cdb07a327ce492b515521ebce.txt,2,equity; equitable,,policy,training; housing,2434
d68b7e9473f232d7ccb6070e61c27130,research_results/documents/parsed/d68b7e9473f232d7ccb6070e61c27130.txt,2,accessibility,,policy,housing,456
4b919881b559c56832bdfb54da9e035e,research_results/documents/parsed/4b919881b559c56832bdfb54da9e035e.txt,2,equity; racial justice; inclusive; inclusion; diversity,,policy,hiring; training; housing,7187
6edb45aeefba069c869f50585373f1c6,research_results/documents/parsed/6edb45aeefba069c869f50585373f1c6.txt,2,racial justice; equity; equitable,,policy,procurement; training; housing,5019
e0e77cae191a75355e4664ccf427a3f2,research_results/documents/parsed/e0e77cae191a75355e4664ccf427a3f2.txt,2,equity; minority; underrepresented; dei; accessibility; inclusive; people of color; inclusion; diversity; underserved,,policy; applicable to; regulation; agreement; applicability; governing; rule; required; must; standard; contract; compliance,hiring; procurement; training; housing; community engagement,359021
7ce412788b5e96357a2f81150c1692f3,research_results/documents/parsed/7ce412788b5e96357a2f81150c1692f3.txt,2,dei,,binding,hiring; housing,292423
17d6cf0baacf85a5dc3bdc2d4e886207,research_results/documents/parsed/17d6cf0baacf85a5dc3bdc2d4e886207.txt,2,marginalized; diversity,,standard; policy; governing,hiring; housing,19229
d1b57d035c043d274245fea7ac99f95a,research_results/documents/parsed/d1b57d035c043d274245fea7ac99f95a.txt,2,equity; minority; underrepresented; accessibility; equitable; people of color; inclusion; diversity,,binding; policy; regulation; required; must; contract,hiring; procurement; training; housing; community engagement,7525
c441d095b5efadcac83eadd5ad604240,research_results/documents/parsed/c441d095b5efadcac83eadd5ad604240.txt,2,equity; minority; social justice; equitable; racial justice; inclusive; people of color; inclusion; diversity,,standard; policy; rule; must; statewide; contract,hiring; procurement; training; housing,57355
0e1e03d72717fb6325339c86021d7ea8,research_results/documents/parsed/0e1e03d72717fb6325339c86021d7ea8.txt,2,racial justice; social justice; equity,,policy; governing,housing,4359
307c33a3609468c1998ad428c5063505,research_results/documents/parsed/307c33a3609468c1998ad428c5063505.txt,2,accessibility,,policy; compliance,procurement; training; housing,3465
9a560738ebc5d9262fb2e59c11d697ba,research_results/documents/parsed/9a560738ebc5d9262fb2e59c11d697ba.txt,2,accessibility,,policy,housing,428
4bce2acdfd684ec902fbbdce86ade903,research_results/documents/parsed/4bce2acdfd684ec902fbbdce86ade903.txt,2,accessibility,,policy,housing,440
db13e23918ccc7cc83dae317c32a5d58,research_results/documents/parsed/db13e23918ccc7cc83dae317c32a5d58.txt,2,inclusion,,policy; regulation; agreement; shall; rule; required; must; standard,hiring; housing,53382
2195e7212f1c4ad1e4ee1c0bb15a46b1,research_results/documents/parsed/2195e7212f1c4ad1e4ee1c0bb15a46b1.txt,2,accessibility; diversity,,standard; applicable to; required,hiring; procurement; training; housing,37079
8733c058ce6044d1fe2704c7051b21c6,research_results/documents/parsed/8733c058ce6044d1fe2704c7051b21c6.txt,2,accessibility,,policy,housing,432
c2c9284f53c491b8423127ffa00215af,research_results/documents/parsed/c2c9284f53c491b8423127ffa00215af.txt,2,equity,,contract; policy; required,procurement; housing,4171
3a84823850b16fc1941f38a8feadd672,research_results/documents/parsed/3a84823850b16fc1941f38a8feadd672.txt,2,accessibility,,policy,housing,430
b8db36676c4c140396b695f791f8e0b9,research_results/documents/parsed/b8db36676c4c140396b695f791f8e0b9.txt,2,accessibility,,standard; policy; regulation,hiring; procurement; training; housing,6458
ad180d986bc21dbc9330ab4c99ed5a39,research_results/documents/parsed/ad180d986bc21dbc9330ab4c99ed5a39.txt,2,accessibility,,policy,housing,447
9201a6fe3d8aa4e2c70a4695f82fdbe0,research_results/documents/parsed/9201a6fe3d8aa4e2c70a4695f82fdbe0.txt,2,accessibility,,policy,hiring; housing,3743
551b53d89b7a0efb15b7be9b123dd3ba,research_results/documents/parsed/551b53d89b7a0efb15b7be9b123dd3ba.txt,2,accessibility,,policy,housing,442
11f8c5e1123008295d7e64cc85216997,research_results/documents/parsed/11f8c5e1123008295d7e64cc85216997.txt,2,accessibility,,standard; policy; required,hiring; procurement; training; housing,8229
ee02c83be8b5d732d469696cbae371d2,research_results/documents/parsed/ee02c83be8b5d732d469696cbae371d2.txt,2,marginalized; inclusive; diversity,,standard; policy; governing,hiring; housing,19110
e09418552bffc631d834012946662292,research_results/documents/parsed/e09418552bffc631d834012946662292.txt,2,accessibility,,standard; policy; rule,housing,4769
e7bd4f4dc934f4c724bb175e0a2cc9fd,research_results/documents/parsed/e7bd4f4dc934f4c724bb175e0a2cc9fd.txt,2,accessibility,,policy,housing,432
1bb15fecc239f35d9ee2fc03e86de86b,research_results/documents/parsed/1bb15fecc239f35d9ee2fc03e86de86b.txt,2,equity; equitable; diversity,,statewide; policy,hiring; procurement; community engagement,9213
c053d274f88d76dc1114739758d0cb14,research_results/documents/parsed/c053d274f88d76dc1114739758d0cb14.txt,2,accessibility,,policy,housing,422
5184c7c35874f7f32dd9b11fd5c0851e,research_results/documents/parsed/5184c7c35874f7f32dd9b11fd5c0851e.txt,2,accessibility; diversity,,standard; applicable to; required,hiring; procurement; training; housing,50333
03aa87139e5a69d6c46b83c7fa48d744,research_results/documents/parsed/03aa87139e5a69d6c46b83c7fa48d744.txt,2,accessibility,,policy,housing,436
3104a975296d67a4eaa7834fca1ac216,research_results/documents/parsed/3104a975296d67a4eaa7834fca1ac216.txt,2,accessibility,,policy,housing,424
5b94e8a5df0af6d0ee9bdeaa10261e5e,research_results/documents/parsed/5b94e8a5df0af6d0ee9bdeaa10261e5e.txt,2,accessibility,,policy; regulation,hiring; procurement; training; housing,4140
96552487b3fd2421596ff7a9cc6c769c,research_results/documents/parsed/96552487b3fd2421596ff7a9cc6c769c.txt,2,accessibility,,policy,housing,434
f304e48a8327218e3fec9d22f84c7cf1,research_results/documents/parsed/f304e48a8327218e3fec9d22f84c7cf1.txt,2,accessibility,,must; policy,hiring; housing; community engagement,3780
18a4457561e7c756d769d5af38c56b27,research_results/documents/parsed/18a4457561e7c756d769d5af38c56b27.txt,2,dei; accessibility,,standard; required,hiring; procurement; training,63193
ebc99fc1209f8c2c5f749b2004124f65,research_results/documents/parsed/ebc99fc1209f8c2c5f749b2004124f65.txt,2,accessibility; equity; inclusion,,contract; policy,hiring; procurement; training; housing,5075
c78a080e1a60024fbe81fe72c5b2af54,research_results/documents/parsed/c78a080e1a60024fbe81fe72c5b2af54.txt,2,accessibility,,agreement; policy; required,procurement; housing,3847
15dff37950a2434967604af27b66196f,research_results/documents/parsed/15dff37950a2434967604af27b66196f.txt,2,accessibility,,policy,housing,625
0e651fd1dab929d765942f99d9b1aaad,research_results/documents/parsed/0e651fd1dab929d765942f99d9b1aaad.txt,2,accessibility,,policy,training; housing,803
6dec9fcb5f4af0ab32993f31d3feb7cb,research_results/documents/parsed/6dec9fcb5f4af0ab32993f31d3feb7cb.txt,2,accessibility,,policy,housing,427
5148e0039f816c8b620f360dfaa24d24,research_results/documents/parsed/5148e0039f816c8b620f360dfaa24d24.txt,2,inclusion; diversity,,policy,training,5390
d52f1652fdaadbbd2c96cafcda269dad,research_results/documents/parsed/d52f1652fdaadbbd2c96cafcda269dad.txt,2,accessibility,,policy,housing,442
1171b9007c447304c2078fde38778fb3,research_results/documents/parsed/1171b9007c447304c2078fde38778fb3.txt,2,dei; accessibility,,contract; policy,procurement; housing,4636
98c9506cf4fdebe9ad866266418748db,research_results/documents/parsed/98c9506cf4fdebe9ad866266418748db.txt,2,diversity,,policy; compliance,hiring; procurement; housing,2035
795dec8abbe440a208ee94e0d5e18ec2,research_results/documents/parsed/795dec8abbe440a208ee94e0d5e18ec2.txt,2,accessibility,,policy,housing,420
3b84d45df488922a79c1fb8761c9a967,research_results/documents/parsed/3b84d45df488922a79c1fb8761c9a967.txt,2,accessibility,,policy,housing,444
73e87240bf915cd9c341617549bb102b,research_results/documents/parsed/73e87240bf915cd9c341617549bb102b.txt,2,accessibility,,policy,housing,416
b01800f62e710f0032fd482bc3377f92,research_results/documents/parsed/b01800f62e710f0032fd482bc3377f92.txt,2,accessibility,,policy,housing,432
3c86c7ce8800d3f2a04e16451a614279,research_results/documents/parsed/3c86c7ce8800d3f2a04e16451a614279.txt,2,accessibility,,must; policy,housing,531
13a8dbfefb0e62ac8f3861aa3b6c4758,research_results/documents/parsed/13a8dbfefb0e62ac8f3861aa3b6c4758.txt,2,racial justice; equity; equitable,,policy,procurement; training; housing,5019
cb1ac965894e26608da47802bbcd2ed2,research_results/documents/parsed/cb1ac965894e26608da47802bbcd2ed2.txt,2,dei; accessibility,,binding; policy; shall; rule; required; must; standard; contract; compliance; mandatory,hiring; procurement; training; housing; community engagement,6051301
b03119e6b8cde2b7df224e42d8cdd827,research_results/documents/parsed/b03119e6b8cde2b7df224e42d8cdd827.txt,2,racial justice; equity; equitable; inclusive,,must,training; housing,7547
3dcd79a7c97b7305f20489d1ca17593d,research_results/documents/parsed/3dcd79a7c97b7305f20489d1ca17593d.txt,2,accessibility,,policy,housing,436
fb20149c161f61c6e56648540d55642a,research_results/documents/parsed/fb20149c161f61c6e56648540d55642a.txt,2,accessibility,,policy,housing,428
320e264882ee60232e379133741e0f09,research_results/documents/parsed/320e264882ee60232e379133741e0f09.txt,2,accessibility,,policy,housing,432
6fc8734ce6361c22c4c17f240dec2ab6,research_results/documents/parsed/6fc8734ce6361c22c4c17f240dec2ab6.txt,2,accessibility,,policy,housing,432
07191d2e982a998b5c108d04213e94bb,research_results/documents/parsed/07191d2e982a998b5c108d04213e94bb.txt,2,dei; accessibility,,regulation; agreement; rule; must; contract,hiring; procurement; housing,18226
ec83054cd49d52c62bcde89d810df8c5,research_results/documents/parsed/ec83054cd49d52c62bcde89d810df8c5.txt,2,accessibility,,policy,housing,427
281b82cc954e80498b9a7927d7fc2b9f,research_results/documents/parsed/281b82cc954e80498b9a7927d7fc2b9f.txt,2,accessibility,,policy,hiring; housing,3867
f6741790087ba13efcf09ff18aaee9d6,research_results/documents/parsed/f6741790087ba13efcf09ff18aaee9d6.txt,2,inclusion; diversity,,shall; contract; required,procurement; housing,7916
ffecba514c0afa1910c523118e17c524,research_results/documents/parsed/ffecba514c0afa1910c523118e17c524.txt,2,dei,,required,hiring,87553
3d2f61921dcdc94801c90a0fee237047,research_results/documents/parsed/3d2f61921dcdc94801c90a0fee237047.txt,2,equity,,policy; compliance,housing,1358
dd47bf4ddfc9e60d43703796b2a597a4,research_results/documents/parsed/dd47bf4ddfc9e60d43703796b2a597a4.txt,2,accessibility,,policy,training; housing,1885
11925ba57cc06a39fad9a6dc5a8cc1f0,research_results/documents/parsed/11925ba57cc06a39fad9a6dc5a8cc1f0.txt,2,equity,,policy,,913
9e9cb48c1174c31afed273d1a674e5ba,research_results/documents/parsed/9e9cb48c1174c31afed273d1a674e5ba.txt,2,diversity,,standard; rule; required,hiring; procurement; training; housing,67813
60ff12d7e79e6a9763b86f62b24ac6f4,research_results/documents/parsed/60ff12d7e79e6a9763b86f62b24ac6f4.txt,2,equity; deib; underrepresented; dei; inclusion; diversity,,standard; required; must; statewide; contract; compliance,hiring; procurement; training; housing; community engagement,94585
21640fd97c0aaddf50fc57c1eecc0182,research_results/documents/parsed/21640fd97c0aaddf50fc57c1eecc0182.txt,2,accessibility,,policy,housing,436
9106077f707a7e2e22dc5cdc87ce5b54,research_results/documents/parsed/9106077f707a7e2e22dc5cdc87ce5b54.txt,2,accessibility,,policy,housing,422
9613353fa3a8e6ccd6e9a982d4da3ddc,research_results/documents/parsed/9613353fa3a8e6ccd6e9a982d4da3ddc.txt,2,equity,,policy,,913
bc0a9ea0ac5fa4ebb39b2b6bbf3c4fd3,research_results/documents/parsed/bc0a9ea0ac5fa4ebb39b2b6bbf3c4fd3.txt,2,accessibility,,standard; policy,hiring; procurement; housing,3188
9afc03806c436d495f9b35661514a4c4,research_results/documents/parsed/9afc03806c436d495f9b35661514a4c4.txt,2,accessibility,,standard; policy,hiring; training; housing,5876
d1dfa8ffa6c838ec2140e5832a73076b,research_results/documents/parsed/d1dfa8ffa6c838ec2140e5832a73076b.txt,2,equity,,policy,housing,2708
c0a1fde5f3c0e6ae0a289cda132cc407,research_results/documents/parsed/c0a1fde5f3c0e6ae0a289cda132cc407.txt,2,equity; dei; inclusive; inclusion; diversity,,must,hiring; training; housing; community engagement,19371
a8f97cbea18bcddce2649fc653868507,research_results/documents/parsed/a8f97cbea18bcddce2649fc653868507.txt,2,accessibility,,policy,housing,418
d425aae83eb9992a7dea44f66cd97d98,research_results/documents/parsed/d425aae83eb9992a7dea44f66cd97d98.txt,2,accessibility,,policy,housing,439
c7c901f58ee7d43a1c0d01c04204467e,research_results/documents/parsed/c7c901f58ee7d43a1c0d01c04204467e.txt,2,accessibility,,policy,housing,436
008ec4453ff31513f43893cba7aa31c8,research_results/documents/parsed/008ec4453ff31513f43893cba7aa31c8.txt,2,inclusion,,standard; required,training,8254
03f0b1ced9a67059ca7c1c803601a4f1,research_results/documents/parsed/03f0b1ced9a67059ca7c1c803601a4f1.txt,2,accessibility,,policy; regulation,hiring; procurement; training; housing,8895
3ff3fab2843802890ba91ea847ecf29f,research_results/documents/parsed/3ff3fab2843802890ba91ea847ecf29f.txt,2,accessibility,,policy,housing,426
d424b8ed261abd1e0e0c7399b7986342,research_results/documents/parsed/d424b8ed261abd1e0e0c7399b7986342.txt,2,accessibility,,policy,housing,426
a597ff3bd791b104b3ef5b5df7d3bd9f,research_results/documents/parsed/a597ff3bd791b104b3ef5b5df7d3bd9f.txt,2,accessibility,,must; policy,housing,684
097f2f6b250b065a6a9eb2d97f44d074,research_results/documents/parsed/097f2f6b250b065a6a9eb2d97f44d074.txt,2,inclusive; inclusion,,policy; agreement; shall; rule; required; must; standard,procurement,54745
f220833a1ebb227c820ffdcc641e2779,research_results/documents/parsed/f220833a1ebb227c820ffdcc641e2779.txt,2,marginalized; equity; accessibility; equitable; inclusive; inclusion; diversity,,must; policy,procurement; training; housing; community engagement,13772
3f49cd22b9d9362dcc848805ce676b9c,research_results/documents/parsed/3f49cd22b9d9362dcc848805ce676b9c.txt,2,accessibility,,policy,housing,424
a55e1dd2c5c472da651b0e1ee474094f,research_results/documents/parsed/a55e1dd2c5c472da651b0e1ee474094f.txt,2,accessibility,,policy,housing,424
457312611cef31a2cfe6e349011f468e,research_results/documents/parsed/457312611cef31a2cfe6e349011f468e.txt,1,racial justice; social justice,,,,860
38ac588a6bec834ba78cc6cae5c70a74,research_results/documents/parsed/38ac588a6bec834ba78cc6cae5c70a74.txt,1,dei,,,hiring; procurement,408972
ad2b900e9e6b2794a9e941a26b1f23f4,research_results/documents/parsed/ad2b900e9e6b2794a9e941a26b1f23f4.txt,1,dei,,,hiring,348626
17558c5b4af4dd2223bdf8571ca4e02c,research_results/documents/parsed/17558c5b4af4dd2223bdf8571ca4e02c.txt,1,dei,,,procurement,101514
37a520be03aab98f54637f6cc732ce34,research_results/documents/parsed/37a520be03aab98f54637f6cc732ce34.txt,1,dei,,,procurement,461079
cbc67a52937563f12660c2f2de32b909,research_results/documents/parsed/cbc67a52937563f12660c2f2de32b909.txt,1,deij; dei,,,hiring; procurement,551594
1a4f8e8e700177433560dc025b06ca8c,research_results/documents/parsed/1a4f8e8e700177433560dc025b06ca8c.txt,1,dei,,,hiring; procurement,1113108
9a1b693c35e973d60d177549b5e67ed7,research_results/documents/parsed/9a1b693c35e973d60d177549b5e67ed7.txt,1,dei,,,hiring; procurement,1389590
751feb8e88cecc6720a3587a09c346eb,research_results/documents/parsed/751feb8e88cecc6720a3587a09c346eb.txt,1,deij; dei,,,hiring; procurement,2054911
d551ea3095e7b1990354a7dc3c2b63f6,research_results/documents/parsed/d551ea3095e7b1990354a7dc3c2b63f6.txt,1,deib; deia; dei,,,hiring; procurement,2591322
266eb08420b3a62fa0177cd9470150d9,research_results/documents/parsed/266eb08420b3a62fa0177cd9470150d9.txt,1,dei,,,procurement,111921
a6118b290fad4b795a070b61557b3182,research_results/documents/parsed/a6118b290fad4b795a070b61557b3182.txt,1,racial justice; social justice,,,,1200
514be1febd22e7f3b3583b75312a8354,research_results/documents/parsed/514be1febd22e7f3b3583b75312a8354.txt,1,dei,,,procurement,121300
f84adf206a341ddc48ca30663aa22ce6,research_results/documents/parsed/f84adf206a341ddc48ca30663aa22ce6.txt,1,deia; dei,,,hiring; procurement,277918
3ab0972aa46f257cd03b2af722485308,research_results/documents/parsed/3ab0972aa46f257cd03b2af722485308.txt,1,underserved,,,procurement; training; housing,4110
a54473fd37623b5766de7f14723e4b8c,research_results/documents/parsed/a54473fd37623b5766de7f14723e4b8c.txt,1,dei,,,hiring; procurement,194170
43a842a53cfa511e1bc88276a0352d1c,research_results/documents/parsed/43a842a53cfa511e1bc88276a0352d1c.txt,1,accessibility,,,hiring; housing; community engagement,720
60836bb392b2f12f39e28102c4ae36fa,research_results/documents/parsed/60836bb392b2f12f39e28102c4ae36fa.txt,1,accessibility,,,housing,5840
b9d1f115b4f6141d122e42cec38fd468,research_results/documents/parsed/b9d1f115b4f6141d122e42cec38fd468.txt,1,dei,,,hiring; procurement,566144
84986f213b75f252291b607d97de07ec,research_results/documents/parsed/84986f213b75f252291b607d97de07ec.txt,1,dei,,,hiring; procurement,193858
85a98c348b7383018be12a42e1b6b262,research_results/documents/parsed/85a98c348b7383018be12a42e1b6b262.txt,1,dei,,,procurement,71023
bf752ec19c223c3466f451d8254827ef,research_results/documents/parsed/bf752ec19c223c3466f451d8254827ef.txt,1,dei,,,hiring,222804
62d67ef2e126d40189cd5ac2bfa1931e,research_results/documents/parsed/62d67ef2e126d40189cd5ac2bfa1931e.txt,1,dei,,,,39725
ce61429f7a2184a4678907a98c463d66,research_results/documents/parsed/ce61429f7a2184a4678907a98c463d66.txt,1,accessibility,,,hiring; housing,3077
51ef5542e55870e4099d3d91ecd0d789,research_results/documents/parsed/51ef5542e55870e4099d3d91ecd0d789.txt,1,dei,,,procurement,374535
2adca19a968eeeb581271ef2189aca0c,research_results/documents/parsed/2adca19a968eeeb581271ef2189aca0c.txt,1,dei,,,hiring; procurement,135560
45340a0385c6ac4ca312a1195bb8eef5,research_results/documents/parsed/45340a0385c6ac4ca312a1195bb8eef5.txt,1,dei,,,hiring; procurement,87326
68fd30a0146a306c3289e900d82bf009,research_results/documents/parsed/68fd30a0146a306c3289e900d82bf009.txt,1,dei,,,,33487
b3407df24592b8f42de0fdb218d1994d,research_results/documents/parsed/b3407df24592b8f42de0fdb218d1994d.txt,1,dei,,,hiring; procurement,1927147
14926c8739ba0f5691225319d546bf08,research_results/documents/parsed/14926c8739ba0f5691225319d546bf08.txt,1,dei,,,hiring; procurement,439364
e9bdcd555e2ebff222e8f25e7da77190,research_results/documents/parsed/e9bdcd555e2ebff222e8f25e7da77190.txt,1,dei,,,procurement,61704
219f9b0f06283ae87f11e3f3ca83e3dd,research_results/documents/parsed/219f9b0f06283ae87f11e3f3ca83e3dd.txt,1,dei,,,hiring; procurement,484750
2ea032c46776252e52fbfd33edbed358,research_results/documents/parsed/2ea032c46776252e52fbfd33edbed358.txt,1,dei,,,hiring; procurement,792516
7965d18c25ee20ee5826b64cdd42b223,research_results/documents/parsed/7965d18c25ee20ee5826b64cdd42b223.txt,0,,,agreement; standard,hiring,103669
95c63fdf066dde780c9aa043c6292579,research_results/documents/parsed/95c63fdf066dde780c9aa043c6292579.txt,0,,,policy,,172
b1177a5a57d5439e7ec2c74f50af9821,research_results/documents/parsed/b1177a5a57d5439e7ec2c74f50af9821.txt,0,,,,,269494
c71d3f7b11a21d518fec899ab0e40020,research_results/documents/parsed/c71d3f7b11a21d518fec899ab0e40020.txt,0,,,,,13189
d669a83397f9f0a04c2b8a8a2274b20d,research_results/documents/parsed/d669a83397f9f0a04c2b8a8a2274b20d.txt,0,,,policy; required,hiring,9938
9e8d6e724a2858f034bb8ece33ac6da2,research_results/documents/parsed/9e8d6e724a2858f034bb8ece33ac6da2.txt,0,,,,,30447
8610c4dc77892503bd744a25c11b07d1,research_results/documents/parsed/8610c4dc77892503bd744a25c11b07d1.txt,0,,,,,990
a8e9b1c172c480ab56bd7001e3a0291a,research_results/documents/parsed/a8e9b1c172c480ab56bd7001e3a0291a.txt,0,,,must; standard; contract; shall,procurement; housing,7536
b051c60757a24028c95a5c4866047292,research_results/documents/parsed/b051c60757a24028c95a5c4866047292.txt,0,,,,,29002
2b53c5b30b5d4639a8519f7ac61f183d,research_results/documents/parsed/2b53c5b30b5d4639a8519f7ac61f183d.txt,0,,,,housing,170
a7b3e33d6c1cfac43e5d548113f4fbfa,research_results/documents/parsed/a7b3e33d6c1cfac43e5d548113f4fbfa.txt,0,,,,housing,170
d9b3988687509ac7d77681c09d3c499e,research_results/documents/parsed/d9b3988687509ac7d77681c09d3c499e.txt,0,,,,hiring; procurement,72232
d9e5ecf138db41fdef26558aa6280d17,research_results/documents/parsed/d9e5ecf138db41fdef26558aa6280d17.txt,0,,,must; standard; required,hiring,234851
586ed945e631e7e960a6abf2925ec882,research_results/documents/parsed/586ed945e631e7e960a6abf2925ec882.txt,0,,,,hiring,30750
9821e343b0dd45bd7592869a81398b03,research_results/documents/parsed/9821e343b0dd45bd7592869a81398b03.txt,0,,,required,hiring,5313
3be24f26bfe440fc86a5d97d76999016,research_results/documents/parsed/3be24f26bfe440fc86a5d97d76999016.txt,0,,,required,hiring,15131
d2df65c0cf32d89327606df73674d13b,research_results/documents/parsed/d2df65c0cf32d89327606df73674d13b.txt,0,,,,,183975
0150e4fecaecd60497625c1c8420694b,research_results/documents/parsed/0150e4fecaecd60497625c1c8420694b.txt,0,,,binding; policy; rule; required; must; standard,hiring; procurement; training,53561
313386829217558dbd9653c43ea9faa9,research_results/documents/parsed/313386829217558dbd9653c43ea9faa9.txt,0,,,,,630
ad0017400a8ab36be1c08c0a130f4b78,research_results/documents/parsed/ad0017400a8ab36be1c08c0a130f4b78.txt,0,,,,hiring,17293
030ff6c85bb04d7c6e9e6e041b5127b8,research_results/documents/parsed/030ff6c85bb04d7c6e9e6e041b5127b8.txt,0,,,,training,850
8a28ce43c4675c2d51240f61a8b93051,research_results/documents/parsed/8a28ce43c4675c2d51240f61a8b93051.txt,0,,,,hiring; procurement; housing,185964
589e61abc9e5b7f4f2db0a26b0c094fc,research_results/documents/parsed/589e61abc9e5b7f4f2db0a26b0c094fc.txt,0,,,standard,hiring; training,6554
15b2fbd59e779bb261aa99a201a7ec54,research_results/documents/parsed/15b2fbd59e779bb261aa99a201a7ec54.txt,0,,,,hiring; procurement,304449
3795ffb1185bd224dd9673f76807480e,research_results/documents/parsed/3795ffb1185bd224dd9673f76807480e.txt,0,,,,,47661
3326556eeb02d90f6eefd46afe07c172,research_results/documents/parsed/3326556eeb02d90f6eefd46afe07c172.txt,0,,,,,4172
29661131760fa5f575c2a7abd4c91a0a,research_results/documents/parsed/29661131760fa5f575c2a7abd4c91a0a.txt,0,,,,procurement,186535
24317d7e02e5e73e45cc19e5b4bc8182,research_results/documents/parsed/24317d7e02e5e73e45cc19e5b4bc8182.txt,0,,,,,1089
26d474e25502f88475b11d1da6ee9a6e,research_results/documents/parsed/26d474e25502f88475b11d1da6ee9a6e.txt,0,,,,hiring,9655
59dc08727749c9657844f9a9a9f6ab63,research_results/documents/parsed/59dc08727749c9657844f9a9a9f6ab63.txt,0,,,must; required,,15605
7e7036300854042b9438c6b14f32f9ee,research_results/documents/parsed/7e7036300854042b9438c6b14f32f9ee.txt,0,,,,,1395
f916d5be6e8b286215d10810523cc808,research_results/documents/parsed/f916d5be6e8b286215d10810523cc808.txt,0,,,,hiring,2211
62c305f58a1d076acb394c6c10853311,research_results/documents/parsed/62c305f58a1d076acb394c6c10853311.txt,0,,,,,753
0beda27319cce0106e16c9b2f4cf4483,research_results/documents/parsed/0beda27319cce0106e16c9b2f4cf4483.txt,0,,,,,2517
f4652be053f6312a37effb96ce963e5e,research_results/documents/parsed/f4652be053f6312a37effb96ce963e5e.txt,0,,,,procurement,28542
f9f19b84ff8e3cc105ed96f8e0f71a46,research_results/documents/parsed/f9f19b84ff8e3cc105ed96f8e0f71a46.txt,0,,,,,1138
b96f93f6490b6801cde10a716c8c1b71,research_results/documents/parsed/b96f93f6490b6801cde10a716c8c1b71.txt,0,,,,housing,777
c6a05a0f4e6c2b828b90061d477fc6c0,research_results/documents/parsed/c6a05a0f4e6c2b828b90061d477fc6c0.txt,0,,,must; agreement,housing; community engagement,9241
f923fde04baaab8c4c766d1a8b1e8fe2,research_results/documents/parsed/f923fde04baaab8c4c766d1a8b1e8fe2.txt,0,,,,,1288
7b7181bf17f752fb48373c00df76923d,research_results/documents/parsed/7b7181bf17f752fb48373c00df76923d.txt,0,,,,hiring,1748
7a303e3155bc803621b77ec1cbf20929,research_results/documents/parsed/7a303e3155bc803621b77ec1cbf20929.txt,0,,,policy,hiring; procurement; training,3751
62e2d252e7db1124904d1653226c1fad,research_results/documents/parsed/62e2d252e7db1124904d1653226c1fad.txt,0,,,,hiring; housing,1310
2222a6aff44ac46ed8a3fa6f01a1c641,research_results/documents/parsed/2222a6aff44ac46ed8a3fa6f01a1c641.txt,0,,,must,housing,2997
b6933a4570c1ff64a742ad86364b2e78,research_results/documents/parsed/b6933a4570c1ff64a742ad86364b2e78.txt,0,,,required,,17289
eb99dab6339ad402904aefa560bb825a,research_results/documents/parsed/eb99dab6339ad402904aefa560bb825a.txt,0,,,policy,,2505
46b383e71dafa3dc6638d1628246acfe,research_results/documents/parsed/46b383e71dafa3dc6638d1628246acfe.txt,0,,,must; policy; required,hiring; procurement; training; housing,5071
de030a0d5975e90c1b9a84e6bf00f918,research_results/documents/parsed/de030a0d5975e90c1b9a84e6bf00f918.txt,0,,,must; policy,housing,62411
5fb771bda582a108438cf2f86fe537ff,research_results/documents/parsed/5fb771bda582a108438cf2f86fe537ff.txt,0,,,must; standard; policy,training; housing,6249
f49f55984bccbb46311471f4b2b2a92f,research_results/documents/parsed/f49f55984bccbb46311471f4b2b2a92f.txt,0,,,,hiring,105450
4997f2884b5f02dd2e511b3d0e80bee9,research_results/documents/parsed/4997f2884b5f02dd2e511b3d0e80bee9.txt,0,,,,,10572
974c2b332dcfea71dfac16031691e740,research_results/documents/parsed/974c2b332dcfea71dfac16031691e740.txt,0,,,,,4977
bb1b99d2e6de9e140eecf7895254af39,research_results/documents/parsed/bb1b99d2e6de9e140eecf7895254af39.txt,0,,,policy; required,hiring; procurement; training; housing,6006
feeb87b01526b785102182a78507f65f,research_results/documents/parsed/feeb87b01526b785102182a78507f65f.txt,0,,,contract; policy,procurement; training,2087
39aacc6287ece4d98183827562496c5e,research_results/documents/parsed/39aacc6287ece4d98183827562496c5e.txt,0,,,,,5
814b27f4a4ddfd453a23e1887769f8c3,research_results/documents/parsed/814b27f4a4ddfd453a23e1887769f8c3.txt,0,,,policy,housing,6945
5a4aa5ac8060cb47b066d48efa908094,research_results/documents/parsed/5a4aa5ac8060cb47b066d48efa908094.txt,0,,,,,1894
3c1b61c054b8be6c316aa577be80db1b,research_results/documents/parsed/3c1b61c054b8be6c316aa577be80db1b.txt,0,,,,,835
36dba7023dbe9bc4840e8a66efae7839,research_results/documents/parsed/36dba7023dbe9bc4840e8a66efae7839.txt,0,,,,,4163
bc98e22e379689505fc99ef95502deb2,research_results/documents/parsed/bc98e22e379689505fc99ef95502deb2.txt,0,,,,procurement,110201
0626db2d35dc593351e86353787f097c,research_results/documents/parsed/0626db2d35dc593351e86353787f097c.txt,0,,,must; required,housing,4397
